date,platform,country,review,star,user_id,issue_flag,likes_count,dislike_count,label
03/10/2023,Android,Benin,Can you add multi-language support?,1,6ed47a6d-87c9-4aac-b5d3-4f2f513bb65c,No,2,5,User Feedbacks & Recommendations
11/10/2023,Android,Eritrea,"Loving the app, but a widget would be great!",1,fa801062-0b4e-460a-9032-6fe61de95c72,No,9,5,User Feedbacks & Recommendations
30/09/2023,Android,Luxembourg,I think it would help to integrate Google Calendar.,4,47efa886-d5b5-47b0-b92e-dfa1df266424,No,1,0,User Feedbacks & Recommendations
23/01/2025,iOS,Guyana,"Loving the app, but a widget would be great!",3,e71d6ba3-486d-4e57-ae1a-1e1bed1ddefa,No,7,1,User Feedbacks & Recommendations
04/05/2025,Android,Estonia,"Loving the app, but a widget would be great!",1,ed3d5159-c2f5-4a5f-945f-f4db9ce91544,No,2,1,User Feedbacks & Recommendations
13/01/2024,iOS,Malaysia,Can you add multi-language support?,5,2a3c6137-e486-43dd-af8e-f978502171bd,No,5,2,User Feedbacks & Recommendations
23/02/2024,Android,Saint Pierre and Miquelon,Can you add multi-language support?,4,f33685da-c380-4b4a-bdc4-2f12fe9bd0e1,No,1,3,User Feedbacks & Recommendations
18/10/2023,Android,Micronesia,Can you add multi-language support?,2,a2fba345-a84c-4488-ac40-14c6da6069f3,No,9,2,User Feedbacks & Recommendations
03/03/2025,iOS,Kazakhstan,I think it would help to integrate Google Calendar.,1,0df81d2b-260c-437e-b05d-0ef70d9ff83d,No,9,0,User Feedbacks & Recommendations
18/12/2023,iOS,Cocos (Keeling) Islands,I think it would help to integrate Google Calendar.,4,29debccc-429e-49bd-b862-246c092e44b7,No,10,4,User Feedbacks & Recommendations
22/12/2024,Android,Lao People's Democratic Republic,"Loving the app, but a widget would be great!",2,e52a33e6-fec5-4a89-9db3-c0756fb9de37,No,7,4,User Feedbacks & Recommendations
12/06/2025,iOS,Lithuania,Can you add multi-language support?,4,fd2336f4-5b44-46ed-b107-6f2e0a715350,No,9,2,User Feedbacks & Recommendations
24/12/2024,Android,Moldova,I think it would help to integrate Google Calendar.,1,1ccc33c1-7e34-4f69-b52f-bd7e7c360908,No,2,4,User Feedbacks & Recommendations
09/04/2025,Android,Saint Helena,I think it would help to integrate Google Calendar.,5,597faaf0-1fa7-4ddf-a5e6-d919ddebcd5c,No,7,4,User Feedbacks & Recommendations
03/09/2023,iOS,Costa Rica,"Loving the app, but a widget would be great!",3,d5bf85f3-2e3f-474c-88bb-db12de4097c3,No,3,2,User Feedbacks & Recommendations
31/10/2023,Android,San Marino,"I suggested a feature months ago, still waiting.",2,9030fb0c-45d5-4acb-9294-100f823ca34a,No,3,0,User Feedbacks & Recommendations
14/05/2025,Android,Panama,"Loving the app, but a widget would be great!",3,ff7d39f7-9563-4c97-b65f-982b95eef45c,No,0,5,User Feedbacks & Recommendations
26/06/2023,iOS,Mali,I think it would help to integrate Google Calendar.,2,6a9a6f4b-2e39-429a-921f-266fc4502052,No,4,0,User Feedbacks & Recommendations
06/06/2025,Android,Belarus,I think it would help to integrate Google Calendar.,5,ad49e072-7f84-4004-84ac-41b53f042c7b,No,1,0,User Feedbacks & Recommendations
04/09/2023,iOS,Tuvalu,"I suggested a feature months ago, still waiting.",3,ae6a7c48-48c6-47ed-86a5-74ec5422ea97,No,1,5,User Feedbacks & Recommendations
02/12/2024,iOS,British Virgin Islands,"Loving the app, but a widget would be great!",2,eddcac0a-9720-4c66-9fa1-846864e84ffc,No,6,4,User Feedbacks & Recommendations
13/09/2023,iOS,Taiwan,"I suggested a feature months ago, still waiting.",1,14c08f6d-0764-41d3-a75d-d45952d36897,No,10,0,User Feedbacks & Recommendations
14/06/2024,Android,Switzerland,"I suggested a feature months ago, still waiting.",3,743cfb6b-7ad7-4891-a8d7-91b6b52c4358,No,2,2,User Feedbacks & Recommendations
23/10/2024,Android,Zimbabwe,"Please add dark mode, it's easier on the eyes.",4,017c75c5-a873-49fe-981d-c53044f20d97,No,10,2,User Feedbacks & Recommendations
04/03/2024,Android,Aruba,"Loving the app, but a widget would be great!",4,73fe7e1d-f36d-4b13-9f53-4d9aa7faf009,No,3,2,User Feedbacks & Recommendations
01/03/2024,Android,Yemen,"I suggested a feature months ago, still waiting.",5,e8292e3b-bbfc-4dc1-bff4-46b9bb468c13,No,10,3,User Feedbacks & Recommendations
03/03/2025,iOS,Mongolia,I think it would help to integrate Google Calendar.,2,0c767092-dcff-47b6-b61c-2373211b20eb,No,6,2,User Feedbacks & Recommendations
06/03/2025,iOS,Norway,I think it would help to integrate Google Calendar.,1,0e378b07-cc53-4c3e-92bb-530d486fac8f,No,7,1,User Feedbacks & Recommendations
20/01/2025,Android,Barbados,Can you add multi-language support?,2,61a2d612-9a2f-4701-b3af-bb098c126e0e,No,3,4,User Feedbacks & Recommendations
02/09/2023,Android,Iran,Can you add multi-language support?,3,f70d78a0-3d75-4423-ad92-1dab41526bff,No,0,2,User Feedbacks & Recommendations
10/02/2025,Android,Tonga,I think it would help to integrate Google Calendar.,4,da33562c-0540-46cc-96d5-0b84661f7117,No,10,4,User Feedbacks & Recommendations
01/12/2023,Android,Central African Republic,I think it would help to integrate Google Calendar.,2,48f18eed-6703-4089-878c-d2c36374ed14,No,1,3,User Feedbacks & Recommendations
06/11/2024,iOS,Sao Tome and Principe,I think it would help to integrate Google Calendar.,4,1edfc59e-2775-4e9d-a770-c217f455af73,No,1,5,User Feedbacks & Recommendations
09/02/2024,Android,Liechtenstein,"Loving the app, but a widget would be great!",1,ce6d29bf-bc63-4d6c-aeaf-0a90cd14eacb,No,9,0,User Feedbacks & Recommendations
07/06/2025,iOS,Georgia,Can you add multi-language support?,1,219c00cb-9a7f-4e23-af59-aa66e75b2113,No,1,0,User Feedbacks & Recommendations
27/03/2024,Android,Papua New Guinea,"Please add dark mode, it's easier on the eyes.",2,833d3df1-5e11-4680-9501-6ada189ac35d,No,1,2,User Feedbacks & Recommendations
25/11/2023,Android,Liechtenstein,I think it would help to integrate Google Calendar.,1,79f7f38c-6359-45ce-a2aa-6dc77208838e,No,1,4,User Feedbacks & Recommendations
17/01/2024,Android,Monaco,"I suggested a feature months ago, still waiting.",2,c1a95ee2-1718-4fde-ac4e-5a8c99afee64,No,2,3,User Feedbacks & Recommendations
16/05/2024,iOS,Sudan,"Loving the app, but a widget would be great!",2,6f2190cb-2fb5-4401-9d26-70765e44b774,No,4,2,User Feedbacks & Recommendations
24/10/2024,Android,Japan,Can you add multi-language support?,2,577c9717-836a-4887-8a5a-269817cb67b8,No,0,4,User Feedbacks & Recommendations
17/06/2024,Android,Philippines,"I suggested a feature months ago, still waiting.",1,b6b0d0b9-afad-428e-a5c9-cf20396726aa,No,0,0,User Feedbacks & Recommendations
21/10/2023,iOS,Venezuela,"Loving the app, but a widget would be great!",1,a5b09024-a12a-4119-86fb-bcdb7ecd7062,No,8,3,User Feedbacks & Recommendations
03/08/2024,Android,Belize,I think it would help to integrate Google Calendar.,2,1445587e-6ff6-481f-b7dd-362b4a6b836b,No,0,1,User Feedbacks & Recommendations
27/05/2025,iOS,Spain,Can you add multi-language support?,2,fbf3a106-260b-43e0-8ce6-929f7a44bd05,No,5,5,User Feedbacks & Recommendations
30/09/2023,Android,Poland,"I suggested a feature months ago, still waiting.",4,3fa7c199-d76f-4813-8ce7-94d7e724b119,No,10,5,User Feedbacks & Recommendations
02/08/2024,iOS,Japan,"Please add dark mode, it's easier on the eyes.",2,8d0df6f6-0c37-4b80-918b-8e184ba4af25,No,1,1,User Feedbacks & Recommendations
21/08/2023,iOS,United States Virgin Islands,"Please add dark mode, it's easier on the eyes.",3,82ba0fed-1b8d-4821-836f-224b0b8b56f7,No,1,4,User Feedbacks & Recommendations
18/05/2024,Android,Isle of Man,"I suggested a feature months ago, still waiting.",3,b8663c7c-a92d-4f4f-b6f3-ba5018302082,No,1,0,User Feedbacks & Recommendations
06/09/2024,Android,Suriname,"Loving the app, but a widget would be great!",2,95e7c6e4-413e-44bd-9aff-459440dd8895,No,6,4,User Feedbacks & Recommendations
25/08/2023,Android,Seychelles,"I suggested a feature months ago, still waiting.",4,bd9277a4-1d2a-4042-842a-2f6480e1be4d,No,2,5,User Feedbacks & Recommendations
17/11/2024,iOS,Kyrgyz Republic,"I suggested a feature months ago, still waiting.",3,d7c8f02c-2ea5-412a-8942-e6e82df721e0,No,1,2,User Feedbacks & Recommendations
23/04/2024,iOS,Aruba,Can you add multi-language support?,3,b4522738-e073-49de-aa8f-7654155287c7,No,1,0,User Feedbacks & Recommendations
09/02/2024,Android,Germany,I think it would help to integrate Google Calendar.,3,c1e1f813-747a-4231-b95e-44e3965349ee,No,2,3,User Feedbacks & Recommendations
24/11/2024,iOS,Korea,Can you add multi-language support?,1,5761b099-43db-4a42-8ece-36ae9fb209b1,No,1,4,User Feedbacks & Recommendations
05/06/2025,iOS,Tunisia,Can you add multi-language support?,2,2f61e334-3608-43b2-afeb-cc33cf5c8dd3,No,1,2,User Feedbacks & Recommendations
22/08/2023,Android,San Marino,I think it would help to integrate Google Calendar.,4,df22367d-4262-448c-9aa3-3580fb708dd7,No,5,2,User Feedbacks & Recommendations
27/11/2024,iOS,Botswana,Can you add multi-language support?,4,017f319f-0496-4795-88cc-ddbc6f0d7229,No,6,4,User Feedbacks & Recommendations
24/04/2024,Android,Brazil,"I suggested a feature months ago, still waiting.",2,7a248720-a7e2-4299-abf6-d9150367ee2c,No,6,3,User Feedbacks & Recommendations
14/06/2024,iOS,Puerto Rico,"Loving the app, but a widget would be great!",5,f73eeb07-a860-45bf-9e68-666d67b41520,No,8,3,User Feedbacks & Recommendations
21/01/2025,Android,Netherlands Antilles,"Loving the app, but a widget would be great!",4,9e55f98d-4d84-4cb6-bc99-d86eb9d5546c,No,1,4,User Feedbacks & Recommendations
15/03/2025,Android,New Zealand,Can you add multi-language support?,1,f69072cf-ac7e-4cc6-b0cf-3e7f5c58b8ba,No,3,2,User Feedbacks & Recommendations
10/12/2024,Android,Peru,"Please add dark mode, it's easier on the eyes.",1,166f419a-4d7a-4829-8dfc-ef75651e89f1,No,5,4,User Feedbacks & Recommendations
28/09/2023,Android,Burkina Faso,Can you add multi-language support?,1,d0e34b2b-1ca6-4c33-b0d8-67cd038d5f5a,No,0,2,User Feedbacks & Recommendations
05/07/2023,Android,Qatar,"I suggested a feature months ago, still waiting.",3,06dd5e19-dbe8-4664-b02f-420ef87405ca,No,7,1,User Feedbacks & Recommendations
02/12/2023,iOS,Liberia,"Loving the app, but a widget would be great!",2,3de54ee2-a655-496c-a528-d32da60c2bed,No,3,1,User Feedbacks & Recommendations
26/05/2024,Android,Tajikistan,"Please add dark mode, it's easier on the eyes.",1,89e08b89-ca3e-4238-9bb2-4c33a0456992,No,2,3,User Feedbacks & Recommendations
18/11/2023,iOS,Benin,"Please add dark mode, it's easier on the eyes.",3,25ee2f0f-76a3-4eb0-850c-71f44d08f416,No,0,5,User Feedbacks & Recommendations
25/06/2024,Android,Jamaica,"Please add dark mode, it's easier on the eyes.",4,e704b115-2a85-43b1-9dd0-3ecd0595c9a3,No,9,1,User Feedbacks & Recommendations
19/10/2023,Android,Saint Vincent and the Grenadines,"Please add dark mode, it's easier on the eyes.",3,7c2c0791-f6bf-4aa9-b1fc-f2e6b3dd7820,No,2,0,User Feedbacks & Recommendations
23/06/2024,Android,Angola,I think it would help to integrate Google Calendar.,1,3e1cfa14-95d1-4384-b313-7fa5dc1b9eb1,No,9,3,User Feedbacks & Recommendations
26/11/2023,Android,French Polynesia,I think it would help to integrate Google Calendar.,4,6448a3d5-d576-4137-9456-e29d91c631cf,No,2,5,User Feedbacks & Recommendations
01/08/2023,iOS,Grenada,"Loving the app, but a widget would be great!",4,d8fe3fb8-a162-4abf-9a48-280302040c81,No,6,5,User Feedbacks & Recommendations
27/12/2024,iOS,Jersey,"I suggested a feature months ago, still waiting.",1,7ee667de-d93e-4a4d-aa6a-642bfabfa7ef,No,4,0,User Feedbacks & Recommendations
15/01/2025,Android,Morocco,I think it would help to integrate Google Calendar.,1,ffc03136-8de6-46b3-bb27-f6bc9888f0d9,No,9,1,User Feedbacks & Recommendations
03/02/2024,Android,Argentina,"Loving the app, but a widget would be great!",1,836b47c3-7c71-4cc8-a651-73fa7ccc9258,No,6,3,User Feedbacks & Recommendations
24/09/2024,iOS,Saint Kitts and Nevis,Can you add multi-language support?,5,e7b2df91-adbd-4e33-af6e-92959c8af485,No,8,2,User Feedbacks & Recommendations
18/03/2025,iOS,Trinidad and Tobago,I think it would help to integrate Google Calendar.,2,0f8a579c-b6db-4b2c-bb5e-2d657ce71cca,No,4,0,User Feedbacks & Recommendations
06/08/2024,iOS,Andorra,"Loving the app, but a widget would be great!",2,8da22a39-50db-4e34-938f-2b906c087d6c,No,3,3,User Feedbacks & Recommendations
11/08/2023,Android,Ethiopia,"Loving the app, but a widget would be great!",2,e39eb7c2-6ac9-4528-a5f7-01fee493998a,No,6,1,User Feedbacks & Recommendations
24/06/2024,Android,Brazil,"Loving the app, but a widget would be great!",4,a56c0a56-f05f-49c3-9f69-0cde7eaa7a91,No,7,2,User Feedbacks & Recommendations
18/03/2024,iOS,Kiribati,Can you add multi-language support?,2,294d25fc-0553-4a50-afac-c50db2904e73,No,0,2,User Feedbacks & Recommendations
01/02/2024,Android,Saint Kitts and Nevis,Can you add multi-language support?,3,702805af-5806-41f1-b820-242631341ab8,No,1,0,User Feedbacks & Recommendations
20/12/2023,iOS,Macedonia,"Please add dark mode, it's easier on the eyes.",5,af5a7636-e8b8-4252-9670-cd19383e69a4,No,5,0,User Feedbacks & Recommendations
12/03/2024,iOS,Uruguay,I think it would help to integrate Google Calendar.,2,b7174acf-d7ab-4d02-9a7b-f28b9a233be3,No,8,0,User Feedbacks & Recommendations
14/11/2024,Android,Lao People's Democratic Republic,"Please add dark mode, it's easier on the eyes.",5,b9163357-4b1b-4f3b-a217-a6df21939b93,No,0,2,User Feedbacks & Recommendations
26/12/2024,Android,Iceland,I think it would help to integrate Google Calendar.,1,f0f24933-d544-479b-aab7-6840f5b5ac71,No,3,2,User Feedbacks & Recommendations
26/11/2024,Android,Palau,"Please add dark mode, it's easier on the eyes.",5,78ea47e2-cbc4-4d42-9c39-b57dbc0dbd13,No,7,0,User Feedbacks & Recommendations
05/03/2025,iOS,Tanzania,"Please add dark mode, it's easier on the eyes.",1,484f1db9-350b-4f51-9f31-0fff297a8503,No,4,0,User Feedbacks & Recommendations
10/12/2024,iOS,San Marino,"I suggested a feature months ago, still waiting.",4,210c78d9-7b9e-49eb-aac4-363f1610ac0a,No,8,1,User Feedbacks & Recommendations
04/11/2023,iOS,Cook Islands,"I suggested a feature months ago, still waiting.",3,19d4d39a-7dff-427d-9b12-5dfb2804335a,No,2,5,User Feedbacks & Recommendations
28/02/2025,iOS,Israel,"Please add dark mode, it's easier on the eyes.",4,4dbc217c-7e64-444f-be67-8797f16c084e,No,8,0,User Feedbacks & Recommendations
22/12/2023,Android,Cote d'Ivoire,"Loving the app, but a widget would be great!",1,04a434e7-ffcf-456e-8c0b-6cd18e8c71d8,No,9,3,User Feedbacks & Recommendations
27/03/2024,Android,Turkmenistan,Can you add multi-language support?,3,289a5e38-ad4b-44ec-9b67-3a2542c45041,No,2,1,User Feedbacks & Recommendations
05/11/2023,Android,Sweden,Can you add multi-language support?,1,082f2fb9-80e3-4e4f-a4fb-2a3bdc05ae03,No,3,1,User Feedbacks & Recommendations
10/03/2025,Android,Bahrain,I think it would help to integrate Google Calendar.,5,9e189a98-1d2d-4771-ae3d-24945675c8f3,No,8,5,User Feedbacks & Recommendations
16/12/2023,iOS,British Indian Ocean Territory (Chagos Archipelago),"Loving the app, but a widget would be great!",4,4200a1aa-7c82-4fbe-b95e-54f08fde042a,No,2,2,User Feedbacks & Recommendations
13/03/2024,iOS,Slovenia,"I suggested a feature months ago, still waiting.",5,c524f047-0bf2-4b51-84f5-b03e5af1128c,No,6,0,User Feedbacks & Recommendations
04/05/2025,Android,Micronesia,Can you add multi-language support?,2,da78f4c5-26b3-403a-a575-13a5447a4e2c,No,9,4,User Feedbacks & Recommendations
10/12/2024,Android,Tunisia,"Please add dark mode, it's easier on the eyes.",5,1aa90d26-ab63-4d66-9ab2-b73583f06e7d,No,10,3,User Feedbacks & Recommendations
22/12/2024,Android,Australia,"Please add dark mode, it's easier on the eyes.",2,cc8a6796-7015-493c-b23e-9a06ed37c2ce,No,4,4,User Feedbacks & Recommendations
12/06/2024,iOS,Tajikistan,"Please add dark mode, it's easier on the eyes.",1,1b1bba94-f983-4d4b-9c65-f6bdc179c596,No,7,2,User Feedbacks & Recommendations
19/02/2025,iOS,New Caledonia,I think it would help to integrate Google Calendar.,2,f287b989-dbbf-46ed-883b-64679c1267d2,No,1,2,User Feedbacks & Recommendations
10/09/2023,iOS,Swaziland,"Loving the app, but a widget would be great!",3,1afc388c-81de-49db-8abe-82578ffe38c9,No,1,0,User Feedbacks & Recommendations
30/10/2023,iOS,Niue,I think it would help to integrate Google Calendar.,3,e9365d1b-3494-4114-9ef1-4d581e392331,No,7,2,User Feedbacks & Recommendations
29/03/2024,Android,Cayman Islands,Can you add multi-language support?,1,7107514f-b54a-41ba-8ac8-927eba751921,No,9,3,User Feedbacks & Recommendations
03/02/2025,iOS,Macedonia,"Please add dark mode, it's easier on the eyes.",3,196b58f1-ded8-4c47-bb88-854e7f968d71,No,6,3,User Feedbacks & Recommendations
20/10/2023,Android,Oman,"Loving the app, but a widget would be great!",4,23450e72-d1b4-4562-95a8-d6a15d1ddcb7,No,5,4,User Feedbacks & Recommendations
26/09/2023,iOS,Thailand,"Loving the app, but a widget would be great!",3,6a6e94cf-f83a-4bce-b069-697733af15be,No,1,5,User Feedbacks & Recommendations
09/02/2025,iOS,Seychelles,Can you add multi-language support?,3,cf242413-d5b6-4438-becd-088801afb939,No,10,0,User Feedbacks & Recommendations
24/06/2024,Android,Guam,"Loving the app, but a widget would be great!",2,15d1e2f8-2bd7-4038-8149-2b7a4968fdf2,No,8,0,User Feedbacks & Recommendations
15/01/2024,Android,Holy See (Vatican City State),I think it would help to integrate Google Calendar.,3,5c532042-6a3e-4103-813d-8929b717548d,No,6,1,User Feedbacks & Recommendations
23/10/2024,iOS,Papua New Guinea,"Loving the app, but a widget would be great!",1,c0e5d883-c0d2-401b-a6cf-fe043ed5e52e,No,3,3,User Feedbacks & Recommendations
07/08/2024,Android,Italy,Can you add multi-language support?,3,cd40b648-2353-48a6-ba6a-22d9c986f893,No,7,3,User Feedbacks & Recommendations
21/05/2024,iOS,Isle of Man,"Loving the app, but a widget would be great!",1,7570d730-e5e7-4add-a8c8-7ed8eb035cda,No,1,1,User Feedbacks & Recommendations
15/04/2025,iOS,Malaysia,"Please add dark mode, it's easier on the eyes.",4,f198f62e-5c9d-4ead-aea4-91fccb6b6306,No,3,3,User Feedbacks & Recommendations
16/07/2023,Android,Kenya,"I suggested a feature months ago, still waiting.",3,b7b651ee-028b-4fb6-8528-ac362545034c,No,5,4,User Feedbacks & Recommendations
10/03/2025,Android,Malaysia,Can you add multi-language support?,4,569b111f-15b4-466e-91d0-12a7f19293c9,No,1,2,User Feedbacks & Recommendations
22/02/2024,Android,Iran,Can you add multi-language support?,5,6f1f5c6a-2a11-4eab-85ba-36affb60be1c,No,2,3,User Feedbacks & Recommendations
09/08/2023,Android,India,I think it would help to integrate Google Calendar.,3,ec2a322b-a901-4e33-897e-f98dc25a6eb3,No,9,0,User Feedbacks & Recommendations
02/11/2024,iOS,Canada,"Loving the app, but a widget would be great!",1,fa4cb559-0ecc-4ff5-9316-2f53e70af828,No,5,3,User Feedbacks & Recommendations
25/10/2024,Android,Rwanda,Can you add multi-language support?,1,851031c0-e035-4d75-a90d-75adcc8fe6ce,No,3,0,User Feedbacks & Recommendations
07/02/2024,iOS,Italy,Can you add multi-language support?,3,b366ffd1-ae4d-4a19-a2c2-aa2466e9a80e,No,10,1,User Feedbacks & Recommendations
26/08/2024,Android,Tunisia,"Please add dark mode, it's easier on the eyes.",1,504e54ac-be21-4c79-b8b7-91b04de81d1e,No,4,3,User Feedbacks & Recommendations
29/05/2025,iOS,Guatemala,"Please add dark mode, it's easier on the eyes.",4,e67410de-479f-45f3-93b6-81500205e16a,No,6,4,User Feedbacks & Recommendations
05/08/2024,iOS,New Caledonia,I think it would help to integrate Google Calendar.,2,67687c42-b346-4999-a598-bc54eba2a67c,No,0,0,User Feedbacks & Recommendations
03/06/2024,iOS,Norway,Can you add multi-language support?,3,9fd60922-8b5f-44aa-a338-6d523483a23b,No,2,1,User Feedbacks & Recommendations
24/02/2025,iOS,Nicaragua,"I suggested a feature months ago, still waiting.",4,58625813-b28d-4506-b130-5648a6ebe702,No,7,4,User Feedbacks & Recommendations
12/05/2025,iOS,Sudan,I think it would help to integrate Google Calendar.,3,c680a2e5-678d-4f97-a614-f06ac81484cd,No,9,3,User Feedbacks & Recommendations
23/11/2023,Android,Turkmenistan,"Please add dark mode, it's easier on the eyes.",1,89953dd1-0976-409f-9593-6f424d3129b3,No,10,4,User Feedbacks & Recommendations
08/03/2024,Android,Iceland,"Loving the app, but a widget would be great!",3,e13f8740-bd74-4fe0-b808-8e14b9a01137,No,10,5,User Feedbacks & Recommendations
28/09/2023,Android,Maldives,"I suggested a feature months ago, still waiting.",2,36b74e27-48af-4f10-8a71-3a73fdeebaa1,No,7,1,User Feedbacks & Recommendations
03/09/2023,iOS,Madagascar,Can you add multi-language support?,1,5738b277-8576-4472-8fef-c63f8d41d660,No,10,3,User Feedbacks & Recommendations
31/01/2025,Android,Norfolk Island,"I suggested a feature months ago, still waiting.",4,e3ebf7c1-0723-411e-85fe-f7bc28f78d49,No,2,5,User Feedbacks & Recommendations
02/03/2025,Android,Mauritania,Can you add multi-language support?,1,d50cf57e-3dc8-419c-8239-850b97ae50f0,No,3,5,User Feedbacks & Recommendations
13/02/2025,iOS,Gabon,I think it would help to integrate Google Calendar.,5,8159ace5-fca9-4028-ac39-12efb9fc829f,No,2,4,User Feedbacks & Recommendations
16/09/2023,Android,Saint Martin,Can you add multi-language support?,3,427f6635-5f7b-4b00-9772-03300f589a93,No,3,1,User Feedbacks & Recommendations
21/10/2024,Android,Macedonia,"Loving the app, but a widget would be great!",3,c1ade98a-0c38-48a5-9fb2-35c45abec3fa,No,5,0,User Feedbacks & Recommendations
09/11/2024,iOS,Wallis and Futuna,"I suggested a feature months ago, still waiting.",5,928b1e4b-4c47-4ded-b2e0-6bb41fef9a77,No,1,5,User Feedbacks & Recommendations
15/01/2025,iOS,Albania,Can you add multi-language support?,4,3c70dfca-fba2-45f1-96c7-6990740173c1,No,6,2,User Feedbacks & Recommendations
09/03/2025,iOS,Samoa,"I suggested a feature months ago, still waiting.",5,b6f31d02-90ca-4ac3-94e3-552bfd2f1be9,No,5,0,User Feedbacks & Recommendations
17/05/2025,iOS,Wallis and Futuna,I think it would help to integrate Google Calendar.,4,d830dffe-8885-4ae5-aa5f-8dfca0b3da83,No,5,1,User Feedbacks & Recommendations
27/09/2024,Android,Djibouti,"Loving the app, but a widget would be great!",5,aabb6cac-48d7-4165-8c98-7a1b59afb1d1,No,6,3,User Feedbacks & Recommendations
21/02/2025,iOS,Suriname,"I suggested a feature months ago, still waiting.",3,23d52be0-ac24-4f30-92a0-c677b700b3c5,No,9,0,User Feedbacks & Recommendations
28/12/2024,Android,Honduras,"Please add dark mode, it's easier on the eyes.",1,1af026df-3f64-45ee-bccd-9b8c8508df91,No,10,0,User Feedbacks & Recommendations
03/03/2024,iOS,Malaysia,"Loving the app, but a widget would be great!",1,c74f054f-d2a5-4216-b14b-4d3695162359,No,7,5,User Feedbacks & Recommendations
29/03/2024,Android,Korea,"Loving the app, but a widget would be great!",4,6cfa28cf-b62e-410a-a584-83851915bb1c,No,8,4,User Feedbacks & Recommendations
27/03/2025,iOS,Isle of Man,"Please add dark mode, it's easier on the eyes.",4,6cc56071-0feb-4cad-979d-9ae314fa7d50,No,3,1,User Feedbacks & Recommendations
13/05/2025,iOS,Bulgaria,Can you add multi-language support?,1,13fc927f-7237-4f5b-b6fc-1c4679ebb8bb,No,3,3,User Feedbacks & Recommendations
04/04/2024,iOS,Philippines,"Please add dark mode, it's easier on the eyes.",4,8f188e72-9696-4c6c-a71a-dde586b8afef,No,6,5,User Feedbacks & Recommendations
30/07/2024,Android,Slovakia (Slovak Republic),Can you add multi-language support?,3,9594eea8-4381-4e47-9f3c-5c8a651076d6,No,3,4,User Feedbacks & Recommendations
14/07/2024,iOS,Norfolk Island,"I suggested a feature months ago, still waiting.",3,b063796a-70a9-4477-bf1b-654d6c65659d,No,4,3,User Feedbacks & Recommendations
15/06/2025,Android,Yemen,I think it would help to integrate Google Calendar.,4,6abb6c41-f928-42a9-bb51-cd747d52903f,No,0,0,User Feedbacks & Recommendations
23/03/2025,Android,Central African Republic,"Please add dark mode, it's easier on the eyes.",3,7c198515-208b-426a-817b-2f2124f3df14,No,8,5,User Feedbacks & Recommendations
26/12/2024,iOS,Kuwait,"Loving the app, but a widget would be great!",3,83601fb5-b45b-4ad3-b7d0-eea0211f632b,No,2,4,User Feedbacks & Recommendations
23/04/2025,Android,Malta,Can you add multi-language support?,5,7497375c-366f-4ddd-b1c8-d50a1e390f21,No,6,1,User Feedbacks & Recommendations
24/06/2024,iOS,Antigua and Barbuda,"Loving the app, but a widget would be great!",1,8f1c5f8c-f1ae-4af9-a826-a561bf1a61d7,No,9,3,User Feedbacks & Recommendations
04/04/2024,iOS,Uruguay,I think it would help to integrate Google Calendar.,2,da317fd7-9a02-48a6-9e67-73d7f3aa972b,No,6,2,User Feedbacks & Recommendations
05/05/2024,Android,Bouvet Island (Bouvetoya),"Loving the app, but a widget would be great!",4,4a229ba5-925f-4cc6-9e9d-2f8a1ef11a27,No,3,0,User Feedbacks & Recommendations
24/07/2023,Android,Maldives,I think it would help to integrate Google Calendar.,5,4e0f89b9-5f18-4c02-9e24-5a97273ef6f4,No,6,5,User Feedbacks & Recommendations
08/04/2024,Android,Gabon,"I suggested a feature months ago, still waiting.",3,ca8c5366-0729-4d47-bc65-9dc94b425bba,No,3,0,User Feedbacks & Recommendations
11/10/2023,Android,Cambodia,"Please add dark mode, it's easier on the eyes.",4,0c746518-6bf8-43df-96f1-9d54c8a6a005,No,0,5,User Feedbacks & Recommendations
19/06/2025,Android,Uganda,"Loving the app, but a widget would be great!",1,373058be-4892-4bd6-a399-40dd4e1f39be,No,9,5,User Feedbacks & Recommendations
12/11/2023,Android,Svalbard & Jan Mayen Islands,"Loving the app, but a widget would be great!",5,1f50e1aa-0088-413a-bd21-94cbbd5a6112,No,6,0,User Feedbacks & Recommendations
21/08/2024,iOS,Guernsey,I think it would help to integrate Google Calendar.,3,6ae63480-0b70-4f97-9ed4-4617114be8ca,No,2,1,User Feedbacks & Recommendations
30/06/2024,iOS,Montenegro,I think it would help to integrate Google Calendar.,2,e6793a4b-73ce-4f7c-90d5-e87e4f489f45,No,8,1,User Feedbacks & Recommendations
11/03/2024,iOS,Slovenia,Can you add multi-language support?,1,b8541d6a-d59f-4b69-b9a8-832f60971a15,No,4,0,User Feedbacks & Recommendations
31/03/2025,Android,Netherlands,I think it would help to integrate Google Calendar.,5,81383447-2376-424f-830f-3c6921ffcf72,No,1,0,User Feedbacks & Recommendations
29/10/2024,Android,Kuwait,Can you add multi-language support?,1,72f68fe1-aace-4a98-b32e-9280c2fd6177,No,2,2,User Feedbacks & Recommendations
16/10/2023,Android,Tonga,"I suggested a feature months ago, still waiting.",1,ccc07446-16dd-48af-9341-5fe2ba554e35,No,1,3,User Feedbacks & Recommendations
20/10/2024,Android,Papua New Guinea,"I suggested a feature months ago, still waiting.",4,3b9a3daf-6321-4753-a8dd-66fd9fa38f4b,No,1,3,User Feedbacks & Recommendations
